date,net_portfolio_value,net_daily_return,net_daily_log_return,net_cumulative_return,net_cumulative_log_return,net_drawdown,gross_portfolio_value,gross_daily_return,gross_daily_log_return,gross_cumulative_return,gross_cumulative_log_return,gross_drawdown,volume_traded
2016-01-04,1047726.5293728923,-0.0015709509196343285,-0.001572186156864486,0.047726529372892346,0.04662260659183973,-0.21208630253893768,1047726.5293728923,-0.0015709509196343285,-0.001572186156864486,0.047726529372892346,0.04662260659183973,-0.21208630253893768,872671.4120207517
2016-01-05,1044889.2447800154,-0.0027080392767901973,-0.002711712648407682,0.044889244780015325,0.0439108939434319,-0.21422000377838324,1044889.2447800154,-0.0027080392767901973,-0.002711712648407682,0.044889244780015325,0.0439108939434319,-0.21422000377838324,0.0
2016-01-06,1032662.1478628479,-0.011701811439107868,-0.011770816485527478,0.032662147862847934,0.03214007745790459,-0.22341505312679155,1032662.1478628479,-0.011701811439107868,-0.011770816485527478,0.032662147862847934,0.03214007745790459,-0.22341505312679155,0.0
2016-01-07,1037510.9624512923,0.004695451071271783,0.004684461827102754,0.03751096245129237,0.036824539285007354,-0.21976863650606215,1037510.9624512923,0.004695451071271783,0.004684461827102754,0.03751096245129237,0.036824539285007354,-0.21976863650606215,0.0
2016-01-08,1042880.8843098836,0.0051757736090845,0.005162425331489171,0.04288088430988357,0.04198696461649647,-0.21573033560591026,1042880.8843098836,0.0051757736090845,0.005162425331489171,0.04288088430988357,0.04198696461649647,-0.21573033560591026,0.0
2016-01-11,1026559.5063006162,-0.01565028015646097,-0.015774038726698456,0.026559506300616098,0.02621292588979798,-0.22800437557189135,1026559.5063006162,-0.01565028015646097,-0.015774038726698456,0.026559506300616098,0.02621292588979798,-0.22800437557189135,328075.154083839
2016-01-12,1016984.250874666,-0.009327521071288203,-0.009371294808900931,0.01698425087466604,0.016841631080897198,-0.23520518102568677,1016984.250874666,-0.009327521071288203,-0.009371294808900931,0.01698425087466604,0.016841631080897198,-0.23520518102568677,0.0
2016-01-13,1018978.6045334421,0.0019610467488171412,0.00195912640681872,0.018978604533442134,0.01880075748771601,-0.2337053826324249,1018978.6045334421,0.0019610467488171412,0.00195912640681872,0.018978604533442134,0.01880075748771601,-0.2337053826324249,0.0
2016-01-14,1006717.9713453916,-0.01203227735450263,-0.0121052511550737,0.006717971345391538,0.006695506332642143,-0.24292565200385408,1006717.9713453916,-0.01203227735450263,-0.0121052511550737,0.006717971345391538,0.006695506332642143,-0.24292565200385408,0.0
2016-01-15,1005546.3199844067,-0.001163832765813333,-0.0011645105450989186,0.0055463199844068,0.005530995787543381,-0.24380675993620882,1005546.3199844067,-0.001163832765813333,-0.0011645105450989186,0.0055463199844068,0.005530995787543381,-0.24380675993620882,0.0
2016-01-19,1003641.0699256475,-0.0018947412176782974,-0.001896538510447903,0.0036410699256475,0.003634457277095364,-0.24523955043668744,1003641.0699256475,-0.0018947412176782974,-0.001896538510447903,0.0036410699256475,0.003634457277095364,-0.24523955043668744,0.0
2016-01-20,1008427.7182751216,0.00476928305637081,0.004757946057881557,0.008427718275121565,0.008392403334976725,-0.24163988421296634,1008427.7182751216,0.00476928305637081,0.004757946057881557,0.008427718275121565,0.008392403334976725,-0.24163988421296634,0.0
2016-01-21,1009978.5496179285,0.001537870602624336,0.0015366892906107197,0.009978549617928545,0.009929092625587579,-0.24047362448469467,1009978.5496179285,0.001537870602624336,0.0015366892906107197,0.009978549617928545,0.009929092625587579,-0.24047362448469467,0.0
2016-01-22,1009371.676861447,-0.0006008768767524764,-0.000601057475611727,0.009371676861447131,0.009328035149975855,-0.24093000632102546,1009371.676861447,-0.0006008768767524764,-0.000601057475611727,0.009371676861447131,0.009328035149975855,-0.24093000632102546,0.0
2016-01-25,1009781.0508047845,0.0004055730438270455,0.0004054908213108455,0.009781050804784419,0.009733525971286483,-0.24062214799321135,1009781.0508047845,0.0004055730438270455,0.0004054908213108455,0.009781050804784419,0.009733525971286483,-0.24062214799321135,493704.8894261378
2016-01-26,1014755.1577386546,0.004925926199452757,0.004913833520495517,0.014755157738654656,0.014647359491782015,-0.23688150873672698,1014755.1577386546,0.004925926199452757,0.004913833520495517,0.014755157738654656,0.014647359491782015,-0.23688150873672698,0.0
2016-01-27,1015225.7325593927,0.00046373237637609144,0.00046362488574761424,0.015225732559392746,0.015110984377529677,-0.23652762598531696,1015225.7325593927,0.00046373237637609144,0.00046362488574761424,0.015225732559392746,0.015110984377529677,-0.23652762598531696,0.0
2016-01-28,1010667.33617681,-0.004490032350826012,-0.004500142821660305,0.010667336176809927,0.010610841555869263,-0.23995564164360483,1010667.33617681,-0.004490032350826012,-0.004500142821660305,0.010667336176809927,0.010610841555869263,-0.23995564164360483,0.0
2016-01-29,1012993.3467975309,0.0023014601713753358,0.0022988158683100814,0.012993346797530947,0.01290965742417943,-0.23820642982436901,1012993.3467975309,0.0023014601713753358,0.0022988158683100814,0.012993346797530947,0.01290965742417943,-0.23820642982436901,0.0
2016-02-01,1015210.7766692481,0.0021889875967373573,0.0021865952539576955,0.015210776669248194,0.015096252678137112,-0.2365388731479804,1015210.7746388267,0.0021889855923595825,0.0021865932539578935,0.015210774638826807,0.015096250678137274,-0.23653887467490253,510320.2502462154
2016-02-02,997918.0653160288,-0.01703361681202209,-0.01718035760084243,-0.0020819346839712205,-0.0020841049227054245,-0.2495433774336523,997918.0653160288,-0.017033614846089562,-0.017180355600842676,-0.0020819346839712205,-0.0020841049227054245,-0.2495433774336523,0.0
2016-02-03,1019335.0423099168,0.021461658765647762,0.02123460032309237,0.019335042309916783,0.019150495400386946,-0.2334373334817128,1019335.0423099168,0.021461658765647762,0.02123460032309237,0.019335042309916783,0.019150495400386946,-0.2334373334817128,0.0
2016-02-04,1015283.7300994208,-0.00397446574711624,-0.003982384926071865,0.015283730099420856,0.015168110474315199,-0.23648401054280777,1015283.7300994208,-0.00397446574711624,-0.003982384926071865,0.015283730099420856,0.015168110474315199,-0.23648401054280777,0.0
2016-02-05,1018790.1228631823,0.00345360873991174,0.0034476587286526995,0.01879012286318238,0.01861576920296787,-0.2338471250485561,1018790.1228631823,0.00345360873991174,0.0034476587286526995,0.01879012286318238,0.01861576920296787,-0.2338471250485561,0.0
2016-02-08,1026693.6457060969,0.007757753697790859,0.007727817054296903,0.02669364570609689,0.026343586257264632,-0.2279034997498285,1026693.6457060969,0.007757753697790859,0.007727817054296903,0.02669364570609689,0.026343586257264632,-0.2279034997498285,360315.3081889922
2016-02-09,1016451.4895822437,-0.009975863946064645,-0.01002595629822526,0.016451489582243628,0.01631762995903923,-0.23560582938955688,1016451.4895822437,-0.009975863946064645,-0.01002595629822526,0.016451489582243628,0.01631762995903923,-0.23560582938955688,0.0
2016-02-10,1015395.8742636043,-0.0010385299539216186,-0.0010390695998121824,0.015395874263604226,0.015278560359227054,-0.23639967563233888,1015395.8742636043,-0.0010385299539216186,-0.0010390695998121824,0.015395874263604226,0.015278560359227054,-0.23639967563233888,0.0
2016-02-11,1028851.0013318803,0.013251114574435396,0.013164086525118659,0.028851001331880344,0.02844264688434581,-0.22628112024506697,1028851.0013318803,0.013251114574435396,0.013164086525118659,0.028851001331880344,0.02844264688434581,-0.22628112024506697,0.0
2016-02-12,1032068.1146955455,0.003126899190942556,0.0031220206089112605,0.03206811469554549,0.03156466749325712,-0.2238617793059443,1032068.1146955455,0.003126899190942556,0.0031220206089112605,0.03206811469554549,0.03156466749325712,-0.2238617793059443,0.0
2016-02-16,1018836.878095264,-0.012820119536572139,-0.01290300644446292,0.01883687809526391,0.01866166104879416,-0.23381196407214444,1018836.878095264,-0.012820119536572139,-0.01290300644446292,0.01883687809526391,0.01866166104879416,-0.23381196407214444,0.0
2016-02-17,1028523.3514652903,0.009507383937785496,0.009462473194510363,0.02852335146529028,0.028124134243304465,-0.22652752024604061,1028523.3514652903,0.009507383937785496,0.009462473194510363,0.02852335146529028,0.028124134243304465,-0.22652752024604061,0.0
2016-02-18,1035020.3202139852,0.006316792651755554,0.006296925338292542,0.03502032021398516,0.03442105958159695,-0.22164165496959576,1035020.3202139852,0.006316792651755554,0.006296925338292542,0.03502032021398516,0.03442105958159695,-0.22164165496959576,0.0
2016-02-19,1030503.6198858111,-0.0043638759935072935,-0.004373425492363158,0.030503619885811073,0.030047634089233746,-0.22503831426582,1030503.6198858111,-0.0043638759935072935,-0.004373425492363158,0.030503619885811073,0.030047634089233746,-0.22503831426582,0.0
2016-02-22,1031944.1063820175,0.0013978470996209857,0.001396871020864054,0.03194410638201739,0.03144450511009781,-0.22395503632109903,1031944.1063820175,0.0013978470996209857,0.001396871020864054,0.03194410638201739,0.03144450511009781,-0.22395503632109903,517722.2077745924
2016-02-23,1024047.9094335563,-0.007651768055680019,-0.0076811930310313175,0.02404790943355617,0.023763312079066456,-0.22989315238394858,1024047.9094335563,-0.007651768055680019,-0.0076811930310313175,0.02404790943355617,0.023763312079066456,-0.22989315238394858,0.0
2016-02-24,1027529.0283385873,0.0033993711358255574,0.003393606334537864,0.02752902833858717,0.027156918413604382,-0.22727527339466091,1027529.0283385873,0.0033993711358255574,0.003393606334537864,0.02752902833858717,0.027156918413604382,-0.22727527339466091,0.0
2016-02-25,1034110.5698811231,0.006405212272375005,0.006384786076596204,0.03411056988112304,0.03354170449020058,-0.22232580749264086,1034110.5698811231,0.006405212272375005,0.006384786076596204,0.03411056988112304,0.03354170449020058,-0.22232580749264086,0.0
2016-02-26,1032120.2149691323,-0.0019247022223355392,-0.0019265568417667126,0.03212021496913242,0.0316151476484341,-0.22382259873921273,1032120.2149691323,-0.0019247022223355392,-0.0019265568417667126,0.03212021496913242,0.0316151476484341,-0.22382259873921273,0.0
2016-02-29,1037295.1408681988,0.005013879026893431,0.005001351392690608,0.03729514086819874,0.036616499041124566,-0.21993093914588258,1037295.1408681988,0.005013879026893431,0.005001351392690608,0.03729514086819874,0.036616499041124566,-0.21993093914588258,6613.80810045058
2016-03-01,1042972.6478804064,0.005473376658696738,0.0054584521661518925,0.042972647880406445,0.04207495120727661,-0.21566132735603216,1042972.6478804064,0.005473376658696738,0.0054584521661518925,0.042972647880406445,0.04207495120727661,-0.21566132735603216,0.0
2016-03-02,1047975.0289785343,0.004796272566010229,0.004784807097140048,0.04797502897853434,0.04685975830441671,-0.211899425297969,1047975.0289785343,0.004796272566010229,0.004784807097140048,0.04797502897853434,0.04685975830441671,-0.211899425297969,0.0
2016-03-03,1050693.9901185762,0.002594490388470483,0.002591130508478703,0.050693990118576115,0.04945088881289531,-0.20985470593175648,1050693.9901185762,0.002594490388470483,0.002591130508478703,0.050693990118576115,0.04945088881289531,-0.20985470593175648,0.0
2016-03-04,1058685.854896913,0.007606272476570419,0.007577490642255847,0.05868585489691314,0.057028379455151296,-0.2038446455289935,1058685.854896913,0.007606272476570419,0.007577490642255847,0.05868585489691314,0.057028379455151296,-0.2038446455289935,0.0
2016-03-07,1068539.314575186,0.009307255436252548,0.009264209819274923,0.06853931457518603,0.06629258927442615,-0.19643462427799174,1068539.3145751862,0.00930725543625277,0.009264209819275143,0.06853931457518625,0.06629258927442636,-0.19643462427799152,196840.68422061205
2016-03-08,1054322.030022675,-0.013305345305112515,-0.013394654489636604,0.054322030022674994,0.052897934784789595,-0.20712633907720546,1054322.030022675,-0.013305345305112737,-0.01339465448963683,0.054322030022674994,0.052897934784789595,-0.20712633907720546,0.0
2016-03-09,1061453.8589961294,0.006764374422965513,0.006741598693650139,0.06145385899612932,0.05963953347843961,-0.20176304476461637,1061453.8589961294,0.006764374422965513,0.006741598693650139,0.06145385899612932,0.05963953347843961,-0.20176304476461637,0.0
2016-03-10,1065947.0211951155,0.0042330263919672095,0.004224092338930939,0.06594702119511542,0.06386362581737058,-0.19838408666606133,1065947.0211951155,0.0042330263919672095,0.004224092338930939,0.06594702119511542,0.06386362581737058,-0.19838408666606133,0.0
2016-03-11,1067180.321719924,0.001156999832342187,0.0011563310238606596,0.06718032171992405,0.06501995684123146,-0.1974566171887311,1067180.321719924,0.001156999832342187,0.0011563310238606596,0.06718032171992405,0.06501995684123146,-0.1974566171887311,0.0
2016-03-14,1057551.5087087827,-0.00902266731794954,-0.009063618090282539,0.057551508708782784,0.055956338750948895,-0.20469769914005898,1057551.5087087827,-0.00902266731794954,-0.009063618090282539,0.057551508708782784,0.055956338750948895,-0.20469769914005898,357281.8646146797
2016-03-15,1056853.8127683396,-0.0006597276205438929,-0.0006599453365713312,0.05685381276833956,0.0552963934143774,-0.2052223820346184,1056853.8127683396,-0.0006597276205438929,-0.0006599453365713312,0.05685381276833956,0.0552963934143774,-0.2052223820346184,0.0
2016-03-16,1071519.633262775,0.013876867658753511,0.013781465506296343,0.071519633262775,0.06907785892067386,-0.19419335821197348,1071519.633262775,0.013876867658753511,0.013781465506296343,0.071519633262775,0.06907785892067386,-0.19419335821197348,0.0
2016-03-17,1089044.0333667651,0.01635471675925193,0.01622241889291506,0.08904403336676503,0.08530027781358877,-0.18101461882280634,1089044.0333667651,0.01635471675925193,0.01622241889291506,0.08904403336676503,0.08530027781358877,-0.18101461882280634,0.0
2016-03-18,1082817.8158743503,-0.005717140263986065,-0.005733545668264625,0.08281781587435022,0.07956673214532425,-0.18569687312115046,1082817.8158743503,-0.005717140263986065,-0.005733545668264625,0.08281781587435022,0.07956673214532425,-0.18569687312115046,0.0
2016-03-21,1078280.528336214,-0.004190259406170349,-0.004199063145022474,0.0782805283362138,0.07536766900030169,-0.18910901445802852,1078280.528336214,-0.004190259406170349,-0.004199063145022474,0.0782805283362138,0.07536766900030169,-0.18910901445802852,16209.195549751894
2016-03-22,1082250.367862718,0.003681638889120542,0.0036748782450846313,0.082250367862718,0.07904254724538647,-0.18612360667081984,1082250.367862718,0.003681638889120542,0.0036748782450846313,0.082250367862718,0.07904254724538647,-0.18612360667081984,0.0
2016-03-23,1058929.817598776,-0.021548202667739935,-0.021783755155769982,0.058929817598776024,0.05725879208961645,-0.20366118014076628,1058929.817598776,-0.021548202667739935,-0.021783755155769982,0.058929817598776024,0.05725879208961645,-0.20366118014076628,0.0
2016-03-24,1059847.582154259,0.0008666906344787506,0.0008663152750155015,0.059847582154259005,0.05812510736463179,-0.20297100074372243,1059847.582154259,0.0008666906344787506,0.0008663152750155015,0.059847582154259005,0.05812510736463179,-0.20297100074372243,0.0
2016-03-28,1063941.3407886284,0.003862591851224728,0.0038551511973049764,0.06394134078862845,0.06198025856193694,-0.1998924030260053,1063941.3407886284,0.003862591851224728,0.0038551511973049764,0.06394134078862845,0.06198025856193694,-0.1998924030260053,364772.9788233397
2016-03-29,1068046.423290993,0.003858372961917045,0.003850948532311555,0.0680464232909932,0.06583120709424861,-0.19680528950721643,1068046.423290993,0.003858372961917045,0.003850948532311555,0.0680464232909932,0.06583120709424861,-0.19680528950721643,0.0
2016-03-30,1066785.5169908057,-0.0011805725600410044,-0.001181269984786813,0.06678551699080582,0.06464993710946171,-0.19775351914279427,1066785.5169908057,-0.0011805725600410044,-0.001181269984786813,0.06678551699080582,0.06464993710946171,-0.19775351914279427,0.0
2016-03-31,1064372.4895706973,-0.002261961173709137,-0.0022645232721921673,0.06437248957069741,0.06238541383726957,-0.19956816953423806,1064372.4895706973,-0.002261961173709137,-0.0022645232721921673,0.06437248957069741,0.06238541383726957,-0.19956816953423806,0.0
2016-04-01,1058140.091421361,-0.005855467151213212,-0.005872677615416563,0.058140091421361006,0.056512736221852856,-0.2042550718243158,1058140.091421361,-0.005855467151213212,-0.005872677615416563,0.058140091421361006,0.056512736221852856,-0.2042550718243158,0.0
2016-04-04,1058927.0578079883,0.0007437260841047788,0.0007434496569096092,0.05892705780798835,0.05725618587876271,-0.20366325556493736,1058927.0578079883,0.0007437260841047788,0.0007434496569096092,0.05892705780798835,0.05725618587876271,-0.20366325556493736,174816.4156674459
2016-04-05,1053659.4347336765,-0.0049744909580607954,-0.004986904924092795,0.053659434733676514,0.052269280954669844,-0.20762462549970118,1053659.4347336765,-0.0049744909580607954,-0.004986904924092795,0.053659434733676514,0.052269280954669844,-0.20762462549970118,0.0
2016-04-06,1050132.151508683,-0.003347650207189523,-0.0033532661250661815,0.050132151508683,0.04891601482960354,-0.21027722108631897,1050132.151508683,-0.003347650207189523,-0.0033532661250661815,0.050132151508683,0.04891601482960354,-0.21027722108631897,0.0
2016-04-07,1060556.327100862,0.009926536938425379,0.009877592503269122,0.060556327100862006,0.058793607332872616,-0.20243800875031648,1060556.327100862,0.009926536938425379,0.009877592503269122,0.060556327100862006,0.058793607332872616,-0.20243800875031648,0.0
2016-04-08,1057045.8666393158,-0.0033100179328922064,-0.0033155081607664175,0.05704586663931588,0.055478099172106214,-0.20507795324394618,1057045.8666393158,-0.0033100179328922064,-0.0033155081607664175,0.05704586663931588,0.055478099172106214,-0.20507795324394618,0.0
2016-04-11,1050713.246510133,-0.00599086598703269,-0.006008883219928539,0.05071324651013298,0.04946921595217774,-0.20984022469619945,1050713.246510133,-0.00599086598703269,-0.006008883219928539,0.05071324651013298,0.04946921595217774,-0.20984022469619945,697446.9034582002
2016-04-12,1060420.143165932,0.009238388007422493,0.009195975118632448,0.06042014316593214,0.05866519107081018,-0.20254042210408518,1060420.143165932,0.009238388007422493,0.009195975118632448,0.06042014316593214,0.05866519107081018,-0.20254042210408518,0.0
2016-04-13,1059082.1880923877,-0.0012617216696296785,-0.001262518310578754,0.059082188092387744,0.0574026727602313,-0.2035465941341702,1059082.1880923877,-0.0012617216696296785,-0.001262518310578754,0.059082188092387744,0.0574026727602313,-0.2035465941341702,0.0
2016-04-14,1054163.4925940046,-0.004644300087080722,-0.004655118357254706,0.05416349259400466,0.05274755440297663,-0.2072455627563886,1054163.4925940046,-0.004644300087080722,-0.004655118357254706,0.05416349259400466,0.05274755440297663,-0.2072455627563886,0.0
2016-04-15,1054105.5476675434,-0.000054967684679163575,-0.00005496919545770599,0.054105547667543386,0.05269258520751885,-0.207289138632323,1054105.5476675434,-0.000054967684679163575,-0.00005496919545770599,0.054105547667543386,0.05269258520751885,-0.207289138632323,0.0
2016-04-18,1052512.8837018681,-0.0015109150779060165,-0.0015120576611348498,0.05251288370186802,0.05118052754638391,-0.20848685742518336,1052512.8837018681,-0.0015109150779060165,-0.0015120576611348498,0.05251288370186802,0.05118052754638391,-0.20848685742518336,13937.227633561328
2016-04-19,1067880.8625599528,0.014601226356520058,0.014495654859085428,0.06788086255995274,0.06567618240546941,-0.19692979486628792,1067880.8625599528,0.014601226356520058,0.014495654859085428,0.06788086255995274,0.06567618240546941,-0.19692979486628792,0.0
2016-04-20,1070963.1560627588,0.0028863645851064934,0.0028822070330667402,0.07096315606275883,0.0685583894385362,-0.19461184146683574,1070963.1560627588,0.0028863645851064934,0.0028822070330667402,0.07096315606275883,0.0685583894385362,-0.19461184146683574,0.0
2016-04-21,1069763.9666766962,-0.0011197298238262432,-0.0011203571896292851,0.06976396667669627,0.06743803224890692,-0.19551365860770187,1069763.9666766962,-0.0011197298238262432,-0.0011203571896292851,0.06976396667669627,0.06743803224890692,-0.19551365860770187,0.0
2016-04-22,1066823.420612267,-0.002748780250623195,-0.002752565084431665,0.06682342061226709,0.0646854671644753,-0.19772501477481708,1066823.420612267,-0.002748780250623195,-0.002752565084431665,0.06682342061226709,0.0646854671644753,-0.19772501477481708,0.0
2016-04-25,1063152.9840986254,-0.003440528622379757,-0.0034464608515583387,0.06315298409862535,0.061239006312916816,-0.20048526482450368,1063152.9840986254,-0.003440528622379757,-0.0034464608515583387,0.06315298409862535,0.061239006312916816,-0.20048526482450368,537951.6338588537
2016-04-26,1066598.23129913,0.0032405940180149084,0.0032353546093661896,0.06659823129913,0.06447436092228295,-0.19789436215637923,1066598.23129913,0.0032405940180149084,0.0032353546093661896,0.06659823129913,0.06447436092228295,-0.19789436215637923,0.0
2016-04-27,1072243.2991345737,0.005292590658591223,0.005278634123146271,0.07224329913457361,0.06975299504542914,-0.19364914535032474,1072243.2991345737,0.005292590658591223,0.005278634123146271,0.07224329913457361,0.06975299504542914,-0.19364914535032474,0.0
2016-04-28,1069871.6754313565,-0.0022118335503996667,-0.0022142832671373765,0.06987167543135664,0.06753871177829186,-0.1954326592240324,1069871.6754313565,-0.0022118335503996667,-0.0022142832671373765,0.06987167543135664,0.06753871177829186,-0.1954326592240324,0.0
2016-04-29,1078690.975292815,0.008243324936985985,0.008209534305077093,0.07869097529281488,0.07574824608336893,-0.1888003492003293,1078690.975292815,0.008243324936985985,0.008209534305077093,0.07869097529281488,0.07574824608336893,-0.1888003492003293,0.0
2016-05-02,1064161.3092931279,-0.013469720552489961,-0.01356126017651346,0.06416130929312791,0.062186985906855556,-0.19972698180887827,1064161.3092931279,-0.013469720552489961,-0.01356126017651346,0.06416130929312791,0.062186985906855556,-0.19972698180887827,379384.82287775265
2016-05-03,1061793.020286609,-0.0022254981325078305,-0.002227978233800489,0.061793020286609046,0.05995900767305514,-0.20150798791635904,1061793.020286609,-0.0022254981325078305,-0.002227978233800489,0.061793020286609046,0.05995900767305514,-0.20150798791635904,0.0
2016-05-04,1065493.282195189,0.0034849182824552294,0.0034788600256774596,0.06549328219518902,0.06343786769873243,-0.19872530850505432,1065493.282195189,0.0034849182824552294,0.0034788600256774596,0.06549328219518902,0.06343786769873243,-0.19872530850505432,0.0
2016-05-05,1062172.4520040883,-0.0031167068310923307,-0.0031215738772293676,0.062172452004088274,0.060316293821503046,-0.201222646809618,1062172.4520040883,-0.0031167068310923307,-0.0031215738772293676,0.062172452004088274,0.060316293821503046,-0.201222646809618,0.0
2016-05-06,1067085.2690288527,0.004625253663371742,0.004614590046293258,0.06708526902885259,0.06493088386779618,-0.1975280989305559,1067085.2690288527,0.004625253663371742,0.004614590046293258,0.06708526902885259,0.06493088386779618,-0.1975280989305559,0.0
2016-05-09,1053782.4377220408,-0.012466511995727125,-0.012544870878794565,0.05378243772204083,0.052386012989001744,-0.20753212451147207,1053782.4377220408,-0.012466511995727125,-0.012544870878794565,0.05378243772204083,0.052386012989001744,-0.20753212451147207,535844.6358714353
2016-05-10,1059374.1394496472,0.00530631516282809,0.005292286278429299,0.0593741394496472,0.057678299267431,-0.2033270402077132,1059374.1394496472,0.00530631516282809,0.005292286278429299,0.0593741394496472,0.057678299267431,-0.2033270402077132,0.0
2016-05-11,1067782.496982687,0.007937099104012413,0.007905766019583513,0.06778249698268701,0.0655840652870146,-0.19700376797235486,1067782.496982687,0.007937099104012413,0.007905766019583513,0.06778249698268701,0.0655840652870146,-0.19700376797235486,0.0
2016-05-12,1067388.6432951803,-0.00036885197933056446,-0.00036892002195417785,0.06738864329518024,0.06521514526506027,-0.1972999547219333,1067388.6432951803,-0.00036885197933056446,-0.00036892002195417785,0.06738864329518024,0.06521514526506027,-0.1972999547219333,0.0
2016-05-13,1068578.1894710157,0.001114445224152938,0.0011138246910647528,0.0685781894710158,0.06632896995612517,-0.1964053894900457,1068578.1894710157,0.001114445224152938,0.0011138246910647528,0.0685781894710158,0.06632896995612517,-0.1964053894900457,0.0
2016-05-16,1073592.7177539633,0.004692710680750389,0.004681734240095367,0.07359271775396325,0.07101070419622045,-0.19263435247831218,1073592.7177539633,0.004692710680750389,0.004681734240095367,0.07359271775396325,0.07101070419622045,-0.19263435247831218,194688.99684900814
2016-05-17,1076327.3353238513,0.0025471647903956285,0.0025439262643681586,0.07632733532385139,0.07355463046058869,-0.19057785912796998,1076327.3353238513,0.0025471647903956285,0.0025439262643681586,0.07632733532385139,0.07355463046058869,-0.19057785912796998,0.0
2016-05-18,1070428.5038584091,-0.005480518121067091,-0.005495591258131197,0.07042850385840915,0.06805903920245747,-0.19501391183861205,1070428.5038584091,-0.005480518121067091,-0.005495591258131197,0.07042850385840915,0.06805903920245747,-0.19501391183861205,0.0
2016-05-19,1072561.9312438297,0.0019930592073458264,0.0019910756999050845,0.0725619312438297,0.07005011490236268,-0.19340952690381663,1072561.9312438297,0.0019930592073458264,0.0019910756999050845,0.0725619312438297,0.07005011490236268,-0.19340952690381663,0.0
2016-05-20,1072089.7090141266,-0.00044027502370469485,-0.0004403719732102855,0.07208970901412659,0.06960974292915241,-0.19376464854347897,1072089.7090141266,-0.00044027502370469485,-0.0004403719732102855,0.07208970901412659,0.06960974292915241,-0.19376464854347897,0.0
2016-05-23,1071116.0224193505,-0.0009082137311732241,-0.0009086264071482147,0.07111602241935056,0.0687011165220043,-0.194496882560229,1071116.0224193505,-0.0009082137311732241,-0.0009086264071482147,0.07111602241935056,0.0687011165220043,-0.194496882560229,179085.70535734345
2016-05-24,1073565.687426924,0.00228702115951962,0.002284409907195929,0.07356568742692393,0.07098552642920006,-0.19265467988658525,1073565.687426924,0.00228702115951962,0.002284409907195929,0.07356568742692393,0.07098552642920006,-0.19265467988658525,0.0
2016-05-25,1076780.8727493645,0.0029948659500720343,0.0029903902728514943,0.0767808727493644,0.07397591670205146,-0.19023678887742768,1076780.8727493645,0.0029948659500720343,0.0029903902728514943,0.0767808727493644,0.07397591670205146,-0.19023678887742768,0.0
2016-05-26,1075556.0402455777,-0.0011374946702567001,-0.0011381421083372766,0.07555604024557772,0.07283777459371425,-0.19115789021424956,1075556.0402455777,-0.0011374946702567001,-0.0011381421083372766,0.07555604024557772,0.07283777459371425,-0.19115789021424956,0.0
2016-05-27,1076015.3524344978,0.00042704626419576286,0.0004269551058914999,0.07601535243449775,0.07326472969960574,-0.19081247721294137,1076015.3524344978,0.00042704626419576286,0.0004269551058914999,0.07601535243449775,0.07326472969960574,-0.19081247721294137,0.0
2016-05-31,1074331.207741791,-0.0015651679029453636,-0.001566394057820087,0.07433120774179103,0.07169833564178582,-0.19207899155107144,1074331.207741791,-0.0015651679029453636,-0.001566394057820087,0.07433120774179103,0.07169833564178582,-0.19207899155107144,0.0
2016-06-01,1075249.832119631,0.0008550662693407318,0.0008547009084352735,0.0752498321196311,0.07255303655022108,-0.19138816554845495,1075249.832119631,0.0008550662693407318,0.0008547009084352735,0.0752498321196311,0.07255303655022108,-0.19138816554845495,0.0
2016-06-02,1074178.1036788174,-0.0009967250482625367,-0.000997222108989487,0.07417810367881739,0.0715558144412316,-0.19219412921817436,1074178.1036788174,-0.0009967250482625367,-0.000997222108989487,0.07417810367881739,0.0715558144412316,-0.19219412921817436,0.0
2016-06-03,1073565.687426924,-0.0005701254287310276,-0.0005702880120314565,0.07356568742692393,0.07098552642920006,-0.19265467988658525,1073565.687426924,-0.0005701254287310276,-0.0005702880120314565,0.07356568742692393,0.07098552642920006,-0.19265467988658525,0.0
2016-06-06,1076933.9768123378,0.003137478614360978,0.003132566999043645,0.07693397681233782,0.07411809342824387,-0.19012165121032498,1076933.9768123378,0.003137478614360978,0.003132566999043645,0.07693397681233782,0.07411809342824387,-0.19012165121032498,722804.2813030207
2016-06-07,1080622.4718555198,0.0034249964460215665,0.003419144503808032,0.08062247185551974,0.07753723793205171,-0.18734782074401057,1080622.4718555198,0.0034249964460215665,0.003419144503808032,0.08062247185551974,0.07753723793205171,-0.18734782074401057,0.0
2016-06-08,1091079.1420460534,0.009676524839038914,0.009630007118402907,0.0910791420460535,0.08716724505045478,-0.1794841717459409,1091079.1420460534,0.009676524839038914,0.009630007118402907,0.0910791420460535,0.08716724505045478,-0.1794841717459409,0.0
2016-06-09,1102425.4004859708,0.010399115886901011,0.010345417040797316,0.10242540048597082,0.09751266209125199,-0.17095153256089046,1102425.4004859708,0.010399115886901011,0.010345417040797316,0.10242540048597082,0.09751266209125199,-0.17095153256089046,0.0
2016-06-10,1093752.1156934374,-0.007867457325194116,-0.007898569055150082,0.09375211569343733,0.08961409303610185,-0.17747403599898515,1093752.1156934374,-0.007867457325194116,-0.007898569055150082,0.09375211569343733,0.08961409303610185,-0.17747403599898515,0.0
